unnamed:_0_level_0,all_sectors,all_sectors.1,all_sectors.2,all_sectors.3,all_sectors.4,private_sector,private_sector.1,private_sector.2,private_sector.3,private_sector.4,public_sector,public_sector.1,public_sector.2,public_sector.3,public_sector.4,page_source,section,extraction_date
Unnamed: 0_level_1,Number of agreements,Number of employees,Duration of agreements in months (average),First year percentage adjustment (average),Annual percentage adjustment (average),Number of agreements,Number of employees,Duration of agreements in months (average),First year percentage adjustment (average),Annual percentage adjustment (average),Number of agreements,Number of employees,Duration of agreements in months (average),First year percentage adjustment (average),Annual percentage adjustment (average),,,
October 2024,,,,,,,,,,,,,,,,sector_month,Finance and professional services,2025-10-21
November 2024,1,1020,48.0,4.8,3.1,,,,,,1,1020,48.0,4.8,3.1,sector_month,Finance and professional services,2025-10-21
December 2024,1,6295,72.0,0.0,3.6,1,6295,72.0,0.0,3.6,,,,,,sector_month,Finance and professional services,2025-10-21
January 2025,,,,,,,,,,,,,,,,sector_month,Finance and professional services,2025-10-21
February 2025,,,,,,,,,,,,,,,,sector_month,Finance and professional services,2025-10-21
March 2025,,,,,,,,,,,,,,,,sector_month,Finance and professional services,2025-10-21
April 2025,,,,,,,,,,,,,,,,sector_month,Finance and professional services,2025-10-21
May 2025,1,1550,36.0,4.2,4.6,1,1550,36.0,4.2,4.6,,,,,,sector_month,Finance and professional services,2025-10-21
June 2025,,,,,,,,,,,,,,,,sector_month,Finance and professional services,2025-10-21
July 2025,1,836,36.0,4.0,3.5,,,,,,1,836,36.0,4.0,3.5,sector_month,Finance and professional services,2025-10-21
August 2024,2,17550,46.9,2.6,3.1,,,,,,2,17550,46.9,2.6,3.1,sector_month,"Education, health, and social services",2025-10-21
September 2024,1,5000,36.0,3.5,3.0,,,,,,1,5000,36.0,3.5,3.0,sector_month,"Education, health, and social services",2025-10-21
October 2024,4,36396,47.8,3.0,3.8,1,6696,48.0,3.5,3.1,3,29700,47.8,2.8,4.0,sector_month,"Education, health, and social services",2025-10-21
November 2024,2,1547,30.2,4.3,3.8,,,,,,2,1547,30.2,4.3,3.8,sector_month,"Education, health, and social services",2025-10-21
