unnamed:_0_level_0,all_sectors,all_sectors.1,all_sectors.2,all_sectors.3,all_sectors.4,private_sector,private_sector.1,private_sector.2,private_sector.3,private_sector.4,public_sector,public_sector.1,public_sector.2,public_sector.3,public_sector.4,page_source,section,extraction_date
Unnamed: 0_level_1,Number of agreements,Number of employees,Duration of agreements in months (average),First year percentage adjustment (average),Annual percentage adjustment (average),Number of agreements,Number of employees,Duration of agreements in months (average),First year percentage adjustment (average),Annual percentage adjustment (average),Number of agreements,Number of employees,Duration of agreements in months (average),First year percentage adjustment (average),Annual percentage adjustment (average),,,
Q2 2023,15,189076,46.2,2.5,3.2,9,18021,29.8,7.4,4.5,6,171055,48.0,2.0,3.0,sector_quarter,Federal jurisdiction,2025-10-21
Q3 2023,12,36336,46.5,3.0,3.7,8,15341,45.7,4.8,4.6,4,20995,47.0,1.7,3.0,sector_quarter,Federal jurisdiction,2025-10-21
Q4 2023,4,26541,50.5,3.8,3.3,1,681,60.0,5.0,4.0,3,25860,50.2,3.8,3.2,sector_quarter,Federal jurisdiction,2025-10-21
Q1 2024,6,14181,44.7,4.6,2.7,3,3500,50.4,4.9,3.3,3,10681,42.8,4.5,2.6,sector_quarter,Federal jurisdiction,2025-10-21
Q2 2024,6,32460,23.5,4.1,4.1,5,13460,22.7,4.2,4.2,1,19000,24.0,4.0,4.0,sector_quarter,Federal jurisdiction,2025-10-21
Q3 2024,4,10857,47.9,5.6,3.8,2,1205,54.0,12.7,4.8,2,9652,47.2,4.7,3.7,sector_quarter,Federal jurisdiction,2025-10-21
Q4 2024,7,11704,46.8,4.7,3.2,3,3194,43.5,4.4,3.2,4,8510,48.0,4.8,3.2,sector_quarter,Federal jurisdiction,2025-10-21
Q1 2025,6,13263,46.3,4.9,3.8,5,5593,44.0,5.2,3.9,1,7670,48.0,4.7,3.7,sector_quarter,Federal jurisdiction,2025-10-21
Q2 2025,1,733,48.0,5.0,4.5,1,733,48.0,5.0,4.5,,,,,,sector_quarter,Federal jurisdiction,2025-10-21
Q3 2022,,,,,,,,,,,,,,,,sector_quarter,Newfoundland and Labrador,2025-10-21
Q4 2022,2,2200,48.0,4.1,1.8,,,,,,2,2200,48.0,4.1,1.8,sector_quarter,Newfoundland and Labrador,2025-10-21
Q1 2023,1,1330,60.0,0.0,2.4,,,,,,1,1330,60.0,0.0,2.4,sector_quarter,Newfoundland and Labrador,2025-10-21
Q2 2023,,,,,,,,,,,,,,,,sector_quarter,Newfoundland and Labrador,2025-10-21
Q3 2023,2,6550,48.0,2.0,3.8,,,,,,2,6550,48.0,2.0,3.8,sector_quarter,Newfoundland and Labrador,2025-10-21
Q4 2023,1,6500,48.0,2.0,2.5,,,,,,1,6500,48.0,2.0,2.5,sector_quarter,Newfoundland and Labrador,2025-10-21
Q1 2024,1,750,48.0,2.0,2.0,,,,,,1,750,48.0,2.0,2.0,sector_quarter,Newfoundland and Labrador,2025-10-21
Q2 2024,1,500,36.0,5.1,3.6,1,500,36.0,5.1,3.6,,,,,,sector_quarter,Newfoundland and Labrador,2025-10-21
Q3 2024,,,,,,,,,,,,,,,,sector_quarter,Newfoundland and Labrador,2025-10-21
Q4 2024,,,,,,,,,,,,,,,,sector_quarter,Newfoundland and Labrador,2025-10-21
Q1 2025,,,,,,,,,,,,,,,,sector_quarter,Newfoundland and Labrador,2025-10-21
Q2 2025,,,,,,,,,,,,,,,,sector_quarter,Newfoundland and Labrador,2025-10-21
Q3 2022,,,,,,,,,,,,,,,,sector_quarter,Prince Edward Island,2025-10-21
Q4 2022,,,,,,,,,,,,,,,,sector_quarter,Prince Edward Island,2025-10-21
Q1 2023,,,,,,,,,,,,,,,,sector_quarter,Prince Edward Island,2025-10-21
Q2 2023,1,2600,36.0,3.0,3.4,,,,,,1,2600,36.0,3.0,3.4,sector_quarter,Prince Edward Island,2025-10-21
Q3 2023,,,,,,,,,,,,,,,,sector_quarter,Prince Edward Island,2025-10-21
Q4 2023,,,,,,,,,,,,,,,,sector_quarter,Prince Edward Island,2025-10-21
Q1 2024,,,,,,,,,,,,,,,,sector_quarter,Prince Edward Island,2025-10-21
Q2 2024,,,,,,,,,,,,,,,,sector_quarter,Prince Edward Island,2025-10-21
Q3 2024,,,,,,,,,,,,,,,,sector_quarter,Prince Edward Island,2025-10-21
Q4 2024,,,,,,,,,,,,,,,,sector_quarter,Prince Edward Island,2025-10-21
Q1 2025,,,,,,,,,,,,,,,,sector_quarter,Prince Edward Island,2025-10-21
Q2 2025,,,,,,,,,,,,,,,,sector_quarter,Prince Edward Island,2025-10-21
Q3 2022,1,3500,36.0,1.5,2.2,,,,,,1,3500,36.0,1.5,2.2,sector_quarter,Nova Scotia,2025-10-21
Q4 2022,2,2104,43.9,1.3,4.6,,,,,,2,2104,43.9,1.3,4.6,sector_quarter,Nova Scotia,2025-10-21
Q1 2023,1,1000,36.0,1.5,2.2,,,,,,1,1000,36.0,1.5,2.2,sector_quarter,Nova Scotia,2025-10-21
Q2 2023,1,1180,44.0,1.5,1.8,,,,,,1,1180,44.0,1.5,1.8,sector_quarter,Nova Scotia,2025-10-21
Q3 2023,1,1000,36.0,3.0,2.7,,,,,,1,1000,36.0,3.0,2.7,sector_quarter,Nova Scotia,2025-10-21
Q4 2023,,,,,,,,,,,,,,,,sector_quarter,Nova Scotia,2025-10-21
Q1 2024,,,,,,,,,,,,,,,,sector_quarter,Nova Scotia,2025-10-21
Q2 2024,2,9842,38.3,2.5,2.6,,,,,,2,9842,38.3,2.5,2.6,sector_quarter,Nova Scotia,2025-10-21
Q3 2024,,,,,,,,,,,,,,,,sector_quarter,Nova Scotia,2025-10-21
